Año(aaaa)-Mes(mm),Id Periodicidad,Tipo,Descripcion Nivel_1_español,Descripcion Nivel_2_español,Codigo Nivel_ 1,Codigo Nivel_ 2,Descripcion Nivel_3_español,Codigo Nivel_ 3,Valor,Version,Descripcion español
1998-01-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Total,3,281,Última,miles de millones de pesos colombianos
1998-01-31,3,MONETARIO,Depósitos Restringidos,,11,,,,0,Última,miles de millones de pesos colombianos
1998-01-31,3,MONETARIO,M1,,8,,,,"9321,836",Última,miles de millones de pesos colombianos
1998-01-31,3,MONETARIO,M2<sup>1/</sup>,,9,,,,"42725,077",Última,miles de millones de pesos colombianos
1998-01-31,3,MONETARIO,M3<sup>1/</sup>,,10,,,,"52068,493395018",Última,miles de millones de pesos colombianos
1998-01-31,3,MONETARIO,Total Depósitos <sup>2/</sup>,,13,,,,"48645,333395018",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Base monetaria,Efectivo,6,1,,,"4102,306965",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Base monetaria,Reserva Bancaria,6,2,,,"4184,755035",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Base monetaria,Total,6,3,,,"8287,062",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Bonos en poder del Banco de la República,,13,,,,,Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Bonos <sup>1/</sup>,7,6,,,"5373,703",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,CDT <sup>1/</sup>,2,"17794,299",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,Cuentas de ahorro,1,"15052,249",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,TOTAL<sup>1/</sup>,3,"32846,548",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector privado,1,"4299,222",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector público,2,"2546,481",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Total,3,"6845,703",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cédulas,7,5,,,"1129,412",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Depósitos fiduciarios,7,4,,,"992,206",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Otros depósitos a la vista,7,3,,,"763,276486933",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Total Depósitos en poder del público  <sup>1/</sup>,7,8,,,"48425,872486933",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con entidades no financieras,2,0,Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con la DGCPTN,1,"475,024",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Total,3,"475,024",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Depósitos Restringidos,,11,,,,0,Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,M1,,8,,,,"10948,009965",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,M2<sup>1/</sup>,,9,,,,"43794,557965",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,M3<sup>1/</sup>,,10,,,,"52528,179451933",Última,miles de millones de pesos colombianos
1997-12-31,3,MONETARIO,Total Depósitos <sup>2/</sup>,,13,,,,"48425,872486933",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Base monetaria,Efectivo,6,1,,,"3265,96",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Base monetaria,Reserva Bancaria,6,2,,,"3900,673",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Base monetaria,Total,6,3,,,"7166,633",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Bonos en poder del Banco de la República,,13,,,,,Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Bonos <sup>1/</sup>,7,6,,,"5398,624",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,CDT <sup>1/</sup>,2,"17403,262",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,Cuentas de ahorro,1,"14341,085",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,TOTAL<sup>1/</sup>,3,"31744,347",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector privado,1,"3566,479",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector público,2,"2351,667",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Total,3,"5918,146",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cédulas,7,5,,,"1095,815",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Depósitos fiduciarios,7,4,,,"1590,50320399",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Otros depósitos a la vista,7,3,,,"769,030601469",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Total Depósitos en poder del público  <sup>1/</sup>,7,8,,,"46588,311805459",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con entidades no financieras,2,0,Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con la DGCPTN,1,"71,846",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Total,3,"71,846",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Depósitos Restringidos,,11,,,,0,Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,M1,,8,,,,"9184,106",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,M2<sup>1/</sup>,,9,,,,"40928,453",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,M3<sup>1/</sup>,,10,,,,"49854,271805459",Última,miles de millones de pesos colombianos
1997-11-30,3,MONETARIO,Total Depósitos <sup>2/</sup>,,13,,,,"46588,311805459",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Base monetaria,Efectivo,6,1,,,"3189,219998",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Base monetaria,Reserva Bancaria,6,2,,,"3543,214002",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Base monetaria,Total,6,3,,,"6732,434",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Bonos en poder del Banco de la República,,13,,,,,Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Bonos <sup>1/</sup>,7,6,,,"5408,703",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,CDT <sup>1/</sup>,2,"16904,904",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,Cuentas de ahorro,1,"14044,352",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,TOTAL<sup>1/</sup>,3,"30949,256",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector privado,1,"3321,992",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector público,2,"2086,728",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Total,3,"5408,72",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cédulas,7,5,,,"941,551",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Depósitos fiduciarios,7,4,,,"1045,460658386",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Otros depósitos a la vista,7,3,,,"697,764790415",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Total Depósitos en poder del público  <sup>1/</sup>,7,8,,,"44631,100448801",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con entidades no financieras,2,0,Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con la DGCPTN,1,"179,645",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Total,3,"179,645",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Depósitos Restringidos,,11,,,,0,Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,M1,,8,,,,"8597,939998",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,M2<sup>1/</sup>,,9,,,,"39547,195998",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,M3<sup>1/</sup>,,10,,,,"47820,320446801",Última,miles de millones de pesos colombianos
1997-10-31,3,MONETARIO,Total Depósitos <sup>2/</sup>,,13,,,,"44631,100448801",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Base monetaria,Efectivo,6,1,,,"2911,529",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Base monetaria,Reserva Bancaria,6,2,,,"3792,732",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Base monetaria,Total,6,3,,,"6704,261",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Bonos en poder del Banco de la República,,13,,,,,Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Bonos <sup>1/</sup>,7,6,,,"5328,174",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,CDT <sup>1/</sup>,2,"16703,282",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,Cuentas de ahorro,1,"13513,993",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,TOTAL<sup>1/</sup>,3,"30217,275",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector privado,1,"3246,941",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector público,2,"2229,471",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Total,3,"5476,412",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cédulas,7,5,,,"886,227",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Depósitos fiduciarios,7,4,,,"1376,560415443",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Otros depósitos a la vista,7,3,,,"663,352765952",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Total Depósitos en poder del público  <sup>1/</sup>,7,8,,,"43960,728181395",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con entidades no financieras,2,0,Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con la DGCPTN,1,"12,727",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Total,3,"12,727",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Depósitos Restringidos,,11,,,,0,Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,M1,,8,,,,"8387,941",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,M2<sup>1/</sup>,,9,,,,"38605,216",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,M3<sup>1/</sup>,,10,,,,"46872,257181395",Última,miles de millones de pesos colombianos
1997-09-30,3,MONETARIO,Total Depósitos <sup>2/</sup>,,13,,,,"43960,728181395",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Base monetaria,Efectivo,6,1,,,"2975,413606",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Base monetaria,Reserva Bancaria,6,2,,,"3657,752394",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Base monetaria,Total,6,3,,,"6633,166",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Bonos en poder del Banco de la República,,13,,,,,Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Bonos <sup>1/</sup>,7,6,,,"5211,286",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,CDT <sup>1/</sup>,2,"16434,044",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,Cuentas de ahorro,1,"13195,987",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,TOTAL<sup>1/</sup>,3,"29630,031",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector privado,1,"3191,232",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector público,2,"2083,655",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Total,3,"5274,887",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cédulas,7,5,,,"862,053",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Depósitos fiduciarios,7,4,,,"1123,323279943",Última,miles de millones de pesos colombianos
1997-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Otros depósitos a la vista,7,3,,,"657,792632674",Última,miles de millones de pesos colombianos
