Fecha date,NOMAGENTE,PLAZO,AGENTE,EXCEPCION,TASA1,Plazo real (días calendario), CASE  WHEN DESCRIPCION TASA = 'Tasa efectiva' THEN 'Tasa efectiva %' ELSE 'Tasa nominal %' END
2009-10-05,The Royal Bank of Scotland S.A.,1,008,,"       3,860",,Tasa nominal %
2009-10-06,The Royal Bank of Scotland S.A.,1,008,,"       3,920",,Tasa nominal %
2009-10-07,The Royal Bank of Scotland S.A.,1,008,,"       3,850",,Tasa nominal %
2009-10-08,The Royal Bank of Scotland S.A.,1,008,,"       3,860",,Tasa nominal %
2009-10-09,The Royal Bank of Scotland S.A.,1,008,,"       3,850",,Tasa nominal %
2009-10-13,The Royal Bank of Scotland S.A.,1,008,,"       3,835",,Tasa nominal %
2009-10-14,The Royal Bank of Scotland S.A.,1,008,,"       3,840",,Tasa nominal %
2009-10-15,The Royal Bank of Scotland S.A.,1,008,,"       3,910",,Tasa nominal %
2009-10-16,The Royal Bank of Scotland S.A.,1,008,,"       3,920",,Tasa nominal %
2009-10-19,The Royal Bank of Scotland S.A.,1,008,,"       3,925",,Tasa nominal %
2009-10-20,The Royal Bank of Scotland S.A.,1,008,,"       3,920",,Tasa nominal %
2009-10-21,The Royal Bank of Scotland S.A.,1,008,,"       3,915",,Tasa nominal %
2009-10-22,The Royal Bank of Scotland S.A.,1,008,,"       3,865",,Tasa nominal %
2009-10-23,The Royal Bank of Scotland S.A.,1,008,,"       3,860",,Tasa nominal %
2009-10-26,The Royal Bank of Scotland S.A.,1,008,,"       3,860",,Tasa nominal %
2009-10-27,The Royal Bank of Scotland S.A.,1,008,,"       3,915",,Tasa nominal %
2009-10-28,The Royal Bank of Scotland S.A.,1,008,,"       3,915",,Tasa nominal %
2009-10-29,The Royal Bank of Scotland S.A.,1,008,,"       3,850",,Tasa nominal %
2009-10-30,The Royal Bank of Scotland S.A.,1,008,,"       3,835",,Tasa nominal %
2009-11-03,The Royal Bank of Scotland S.A.,1,008,,"       3,810",,Tasa nominal %
2009-11-04,The Royal Bank of Scotland S.A.,1,008,,"       3,830",,Tasa nominal %
2009-11-05,The Royal Bank of Scotland S.A.,1,008,,"       3,820",,Tasa nominal %
2009-11-06,The Royal Bank of Scotland S.A.,1,008,,"       3,820",,Tasa nominal %
2009-11-09,The Royal Bank of Scotland S.A.,1,008,,"       3,820",,Tasa nominal %
2009-11-10,The Royal Bank of Scotland S.A.,1,008,,"       3,820",,Tasa nominal %
2009-11-11,The Royal Bank of Scotland S.A.,1,008,,"       3,805",,Tasa nominal %
2009-11-12,The Royal Bank of Scotland S.A.,1,008,,"       3,800",,Tasa nominal %
2009-11-13,The Royal Bank of Scotland S.A.,1,008,,"       3,820",,Tasa nominal %
2009-11-17,The Royal Bank of Scotland S.A.,1,008,,"       3,830",,Tasa nominal %
2009-11-18,The Royal Bank of Scotland S.A.,1,008,,"       3,800",,Tasa nominal %
2009-11-19,The Royal Bank of Scotland S.A.,1,008,,"       3,800",,Tasa nominal %
2009-11-20,The Royal Bank of Scotland S.A.,1,008,,"       3,800",,Tasa nominal %
2009-11-23,The Royal Bank of Scotland S.A.,1,008,,"       3,805",,Tasa nominal %
2009-11-24,The Royal Bank of Scotland S.A.,1,008,,"       3,300",,Tasa nominal %
2009-11-25,The Royal Bank of Scotland S.A.,1,008,,"       3,450",,Tasa nominal %
2009-11-26,The Royal Bank of Scotland S.A.,1,008,,"       3,330",,Tasa nominal %
2009-11-27,The Royal Bank of Scotland S.A.,1,008,,"       3,330",,Tasa nominal %
2009-11-30,The Royal Bank of Scotland S.A.,1,008,,"       3,300",,Tasa nominal %
2009-12-01,The Royal Bank of Scotland S.A.,1,008,,"       3,200",,Tasa nominal %
2009-12-02,The Royal Bank of Scotland S.A.,1,008,,"       3,210",,Tasa nominal %
2009-12-03,The Royal Bank of Scotland S.A.,1,008,,"       3,150",,Tasa nominal %
2009-12-04,The Royal Bank of Scotland S.A.,1,008,,"       3,150",,Tasa nominal %
2009-12-07,The Royal Bank of Scotland S.A.,1,008,,"       3,080",,Tasa nominal %
2009-12-09,The Royal Bank of Scotland S.A.,1,008,,"       3,080",,Tasa nominal %
2009-12-10,The Royal Bank of Scotland S.A.,1,008,,"       3,150",,Tasa nominal %
2009-12-11,The Royal Bank of Scotland S.A.,1,008,,"       3,150",,Tasa nominal %
2009-12-14,The Royal Bank of Scotland S.A.,1,008,,"       3,050",,Tasa nominal %
2009-12-15,The Royal Bank of Scotland S.A.,1,008,,"       3,050",,Tasa nominal %
2009-12-16,The Royal Bank of Scotland S.A.,1,008,,"       3,050",,Tasa nominal %
2009-12-17,The Royal Bank of Scotland S.A.,1,008,,"       3,020",,Tasa nominal %
2009-12-18,The Royal Bank of Scotland S.A.,1,008,,"       3,000",,Tasa nominal %
2009-12-21,The Royal Bank of Scotland S.A.,1,008,,"       3,020",,Tasa nominal %
2009-12-22,The Royal Bank of Scotland S.A.,1,008,,"       3,000",,Tasa nominal %
2009-12-23,The Royal Bank of Scotland S.A.,1,008,,"       2,850",,Tasa nominal %
2009-12-24,The Royal Bank of Scotland S.A.,1,008,,"       2,800",,Tasa nominal %
2009-12-28,The Royal Bank of Scotland S.A.,1,008,,"       2,750",,Tasa nominal %
2009-12-29,The Royal Bank of Scotland S.A.,1,008,,"       2,950",,Tasa nominal %
2009-12-30,The Royal Bank of Scotland S.A.,1,008,,"       2,950",,Tasa nominal %
2010-01-04,The Royal Bank of Scotland S.A.,1,008,,"       3,000",,Tasa nominal %
2010-01-05,The Royal Bank of Scotland S.A.,1,008,,"       3,150",,Tasa nominal %
2010-01-06,The Royal Bank of Scotland S.A.,1,008,,"       3,050",,Tasa nominal %
2010-01-07,The Royal Bank of Scotland S.A.,1,008,,"       3,100",,Tasa nominal %
2010-01-08,The Royal Bank of Scotland S.A.,1,008,,"       3,099",,Tasa nominal %
2010-01-12,The Royal Bank of Scotland S.A.,1,008,,"       3,050",,Tasa nominal %
2010-01-13,The Royal Bank of Scotland S.A.,1,008,,"       3,100",,Tasa nominal %
2010-01-14,The Royal Bank of Scotland S.A.,1,008,,"       3,150",,Tasa nominal %
2010-01-15,The Royal Bank of Scotland S.A.,1,008,,"       3,100",,Tasa nominal %
2010-01-18,The Royal Bank of Scotland S.A.,1,008,,"       3,139",,Tasa nominal %
2010-01-19,The Royal Bank of Scotland S.A.,1,008,,"       3,195",,Tasa nominal %
2010-01-20,The Royal Bank of Scotland S.A.,1,008,,"       3,185",,Tasa nominal %
2010-01-21,The Royal Bank of Scotland S.A.,1,008,,"       3,160",,Tasa nominal %
2010-01-22,The Royal Bank of Scotland S.A.,1,008,,"       3,100",,Tasa nominal %
2010-01-25,The Royal Bank of Scotland S.A.,1,008,,"       3,100",,Tasa nominal %
2010-01-26,The Royal Bank of Scotland S.A.,1,008,,"       3,210",,Tasa nominal %
2010-01-27,The Royal Bank of Scotland S.A.,1,008,,"       3,050",,Tasa nominal %
2010-01-28,The Royal Bank of Scotland S.A.,1,008,,"       3,100",,Tasa nominal %
2010-01-29,The Royal Bank of Scotland S.A.,1,008,,"       3,100",,Tasa nominal %
2010-02-01,The Royal Bank of Scotland S.A.,1,008,,"       3,150",,Tasa nominal %
2010-02-02,The Royal Bank of Scotland S.A.,1,008,,"       3,180",,Tasa nominal %
2010-02-03,The Royal Bank of Scotland S.A.,1,008,,"       3,150",,Tasa nominal %
2010-02-04,The Royal Bank of Scotland S.A.,1,008,,"       3,180",,Tasa nominal %
2010-02-05,The Royal Bank of Scotland S.A.,1,008,,"       3,195",,Tasa nominal %
2010-02-08,The Royal Bank of Scotland S.A.,1,008,,"       3,200",,Tasa nominal %
2010-02-09,The Royal Bank of Scotland S.A.,1,008,,"       3,180",,Tasa nominal %
2010-02-10,The Royal Bank of Scotland S.A.,1,008,,"       3,190",,Tasa nominal %
2010-02-11,The Royal Bank of Scotland S.A.,1,008,,"       3,350",,Tasa nominal %
2010-02-12,The Royal Bank of Scotland S.A.,1,008,,"       3,280",,Tasa nominal %
2010-02-15,The Royal Bank of Scotland S.A.,1,008,,"       3,240",,Tasa nominal %
2010-02-16,The Royal Bank of Scotland S.A.,1,008,,"       3,220",,Tasa nominal %
2010-02-17,The Royal Bank of Scotland S.A.,1,008,,"       3,250",,Tasa nominal %
2010-02-18,The Royal Bank of Scotland S.A.,1,008,,"       3,230",,Tasa nominal %
2010-02-19,The Royal Bank of Scotland S.A.,1,008,,"       3,350",,Tasa nominal %
2010-02-22,The Royal Bank of Scotland S.A.,1,008,,"       3,280",,Tasa nominal %
2010-02-23,The Royal Bank of Scotland S.A.,1,008,,"       3,250",,Tasa nominal %
2010-02-24,The Royal Bank of Scotland S.A.,1,008,,"       3,250",,Tasa nominal %
2010-02-25,The Royal Bank of Scotland S.A.,1,008,,"       3,199",,Tasa nominal %
2010-02-26,The Royal Bank of Scotland S.A.,1,008,,"       3,200",,Tasa nominal %
2010-03-01,The Royal Bank of Scotland S.A.,1,008,,"       3,178",,Tasa nominal %
2010-03-02,The Royal Bank of Scotland S.A.,1,008,,"       3,175",,Tasa nominal %
2010-03-03,The Royal Bank of Scotland S.A.,1,008,,"       3,300",,Tasa nominal %
2010-03-04,The Royal Bank of Scotland S.A.,1,008,,"       3,200",,Tasa nominal %
2010-03-05,The Royal Bank of Scotland S.A.,1,008,,"       3,190",,Tasa nominal %
2010-03-08,The Royal Bank of Scotland S.A.,1,008,,"       3,180",,Tasa nominal %
2010-03-09,The Royal Bank of Scotland S.A.,1,008,,"       3,100",,Tasa nominal %
2010-03-10,The Royal Bank of Scotland S.A.,1,008,,"       3,100",,Tasa nominal %
2010-03-11,The Royal Bank of Scotland S.A.,1,008,,"       3,100",,Tasa nominal %
2010-03-12,The Royal Bank of Scotland S.A.,1,008,,"       3,250",,Tasa nominal %
2010-03-15,The Royal Bank of Scotland S.A.,1,008,,"       3,150",,Tasa nominal %
2010-03-16,The Royal Bank of Scotland S.A.,1,008,,"       3,390",,Tasa nominal %
2010-03-17,The Royal Bank of Scotland S.A.,1,008,,"       3,420",,Tasa nominal %
2010-03-18,The Royal Bank of Scotland S.A.,1,008,,"       3,250",,Tasa nominal %
2010-03-19,The Royal Bank of Scotland S.A.,1,008,,"       3,190",,Tasa nominal %
2010-03-23,The Royal Bank of Scotland S.A.,1,008,,"       3,200",,Tasa nominal %
2010-03-24,The Royal Bank of Scotland S.A.,1,008,,"       3,220",,Tasa nominal %
2010-03-25,The Royal Bank of Scotland S.A.,1,008,,"       3,400",,Tasa nominal %
2010-03-26,The Royal Bank of Scotland S.A.,1,008,,"       3,300",,Tasa nominal %
2010-03-29,The Royal Bank of Scotland S.A.,1,008,,"       3,280",,Tasa nominal %
2010-03-30,The Royal Bank of Scotland S.A.,1,008,,"       3,280",,Tasa nominal %
2010-03-31,The Royal Bank of Scotland S.A.,1,008,,"       3,240",,Tasa nominal %
2010-04-05,The Royal Bank of Scotland S.A.,1,008,,"       3,260",,Tasa nominal %
2010-04-06,The Royal Bank of Scotland S.A.,1,008,,"       3,200",,Tasa nominal %
2010-04-07,The Royal Bank of Scotland S.A.,1,008,,"       3,400",,Tasa nominal %
2010-04-08,The Royal Bank of Scotland S.A.,1,008,,"       3,350",,Tasa nominal %
2010-04-09,The Royal Bank of Scotland S.A.,1,008,,"       3,500",,Tasa nominal %
2010-04-12,The Royal Bank of Scotland S.A.,1,008,,"       3,350",,Tasa nominal %
2010-04-13,The Royal Bank of Scotland S.A.,1,008,,"       3,350",,Tasa nominal %
2010-04-14,The Royal Bank of Scotland S.A.,1,008,,"       3,350",,Tasa nominal %
2010-04-15,The Royal Bank of Scotland S.A.,1,008,,"       3,450",,Tasa nominal %
2010-04-16,The Royal Bank of Scotland S.A.,1,008,,"       3,550",,Tasa nominal %
2010-04-19,The Royal Bank of Scotland S.A.,1,008,,"       3,530",,Tasa nominal %
2010-04-20,The Royal Bank of Scotland S.A.,1,008,,"       3,400",,Tasa nominal %
2010-04-21,The Royal Bank of Scotland S.A.,1,008,,"       3,360",,Tasa nominal %
2010-04-22,The Royal Bank of Scotland S.A.,1,008,,"       3,370",,Tasa nominal %
2010-04-23,The Royal Bank of Scotland S.A.,1,008,,"       3,370",,Tasa nominal %
2010-04-26,The Royal Bank of Scotland S.A.,1,008,,"       3,360",,Tasa nominal %
2010-04-27,The Royal Bank of Scotland S.A.,1,008,,"       3,420",,Tasa nominal %
2010-04-28,The Royal Bank of Scotland S.A.,1,008,,"       3,390",,Tasa nominal %
2010-04-29,The Royal Bank of Scotland S.A.,1,008,,"       3,390",,Tasa nominal %
2010-04-30,The Royal Bank of Scotland S.A.,1,008,,"       3,380",,Tasa nominal %
2010-05-03,The Royal Bank of Scotland S.A.,1,008,,"       3,380",,Tasa nominal %
2010-05-04,The Royal Bank of Scotland S.A.,1,008,,"       2,900",,Tasa nominal %
2010-05-05,The Royal Bank of Scotland S.A.,1,008,,"       2,900",,Tasa nominal %
2010-05-06,The Royal Bank of Scotland S.A.,1,008,,"       2,890",,Tasa nominal %
2010-05-07,The Royal Bank of Scotland S.A.,1,008,,"       2,915",,Tasa nominal %
2010-05-10,The Royal Bank of Scotland S.A.,1,008,,"       2,950",,Tasa nominal %
2010-05-11,The Royal Bank of Scotland S.A.,1,008,,"       2,965",,Tasa nominal %
2010-05-12,The Royal Bank of Scotland S.A.,1,008,,"       2,970",,Tasa nominal %
2010-05-13,The Royal Bank of Scotland S.A.,1,008,,"       2,978",,Tasa nominal %
2010-05-14,The Royal Bank of Scotland S.A.,1,008,,"       2,981",,Tasa nominal %
2010-05-18,The Royal Bank of Scotland S.A.,1,008,,"       2,981",,Tasa nominal %
2010-05-19,The Royal Bank of Scotland S.A.,1,008,,"       2,986",,Tasa nominal %
2010-05-20,The Royal Bank of Scotland S.A.,1,008,,"       2,990",,Tasa nominal %
2010-05-21,The Royal Bank of Scotland S.A.,1,008,,"       3,050",,Tasa nominal %
2010-05-24,The Royal Bank of Scotland S.A.,1,008,,"       3,050",,Tasa nominal %
2010-05-25,The Royal Bank of Scotland S.A.,1,008,,"       3,020",,Tasa nominal %
2010-05-26,The Royal Bank of Scotland S.A.,1,008,,"       2,995",,Tasa nominal %
2010-05-27,The Royal Bank of Scotland S.A.,1,008,,"       2,990",,Tasa nominal %
2010-05-28,The Royal Bank of Scotland S.A.,1,008,,"       2,945",,Tasa nominal %
2010-05-31,The Royal Bank of Scotland S.A.,1,008,,"       2,970",,Tasa nominal %
2010-06-01,The Royal Bank of Scotland S.A.,1,008,,"       2,963",,Tasa nominal %
2010-06-02,The Royal Bank of Scotland S.A.,1,008,,"       2,950",,Tasa nominal %
2010-06-03,The Royal Bank of Scotland S.A.,1,008,,"       2,950",,Tasa nominal %
2010-06-04,The Royal Bank of Scotland S.A.,1,008,,"       2,935",,Tasa nominal %
2010-06-08,The Royal Bank of Scotland S.A.,1,008,,"       2,960",,Tasa nominal %
2010-06-09,The Royal Bank of Scotland S.A.,1,008,,"       2,970",,Tasa nominal %
2010-06-10,The Royal Bank of Scotland S.A.,1,008,,"       2,975",,Tasa nominal %
2010-06-11,The Royal Bank of Scotland S.A.,1,008,,"       2,975",,Tasa nominal %
2010-06-15,The Royal Bank of Scotland S.A.,1,008,,"       2,980",,Tasa nominal %
2010-06-16,The Royal Bank of Scotland S.A.,1,008,,"       2,990",,Tasa nominal %
2010-06-17,The Royal Bank of Scotland S.A.,1,008,,"       3,020",,Tasa nominal %
2010-06-18,The Royal Bank of Scotland S.A.,1,008,,"       3,020",,Tasa nominal %
2010-06-21,The Royal Bank of Scotland S.A.,1,008,,"       3,025",,Tasa nominal %
2010-06-22,The Royal Bank of Scotland S.A.,1,008,,"       2,995",,Tasa nominal %
2010-06-23,The Royal Bank of Scotland S.A.,1,008,,"       2,985",,Tasa nominal %
2010-06-24,The Royal Bank of Scotland S.A.,1,008,,"       2,960",,Tasa nominal %
2010-06-25,The Royal Bank of Scotland S.A.,1,008,,"       2,955",,Tasa nominal %
2010-06-28,The Royal Bank of Scotland S.A.,1,008,,"       2,905",,Tasa nominal %
2010-06-29,The Royal Bank of Scotland S.A.,1,008,,"       2,915",,Tasa nominal %
2010-06-30,The Royal Bank of Scotland S.A.,1,008,,"       2,915",,Tasa nominal %
2009-01-02,SUDAMERIS,1,012,,"       9,100",,Tasa nominal %
2009-01-05,SUDAMERIS,1,012,,"       8,400",,Tasa nominal %
2009-01-06,SUDAMERIS,1,012,,"       8,400",,Tasa nominal %
2009-01-07,SUDAMERIS,1,012,,"       8,600",,Tasa nominal %
2009-01-08,SUDAMERIS,1,012,,"       8,550",,Tasa nominal %
2009-01-09,SUDAMERIS,1,012,,"       8,530",,Tasa nominal %
2009-01-13,SUDAMERIS,1,012,,"       8,530",,Tasa nominal %
2009-01-14,SUDAMERIS,1,012,,"       8,520",,Tasa nominal %
2009-01-15,SUDAMERIS,1,012,,"       8,530",,Tasa nominal %
2009-01-16,SUDAMERIS,1,012,,"       8,600",,Tasa nominal %
2009-01-19,SUDAMERIS,1,012,,"       8,600",,Tasa nominal %
2009-01-20,SUDAMERIS,1,012,,"       8,700",,Tasa nominal %
2009-01-21,SUDAMERIS,1,012,,"       8,650",,Tasa nominal %
2009-01-22,SUDAMERIS,1,012,,"       8,645",,Tasa nominal %
2009-01-23,SUDAMERIS,1,012,,"       8,651",,Tasa nominal %
2009-01-26,SUDAMERIS,1,012,,"       8,720",,Tasa nominal %
2009-01-27,SUDAMERIS,1,012,,"       8,760",,Tasa nominal %
2009-01-28,SUDAMERIS,1,012,,"       8,788",,Tasa nominal %
2009-01-29,SUDAMERIS,1,012,,"       8,830",,Tasa nominal %
2009-01-30,SUDAMERIS,1,012,,"       8,869",,Tasa nominal %
2009-02-02,SUDAMERIS,1,012,,"       8,756",,Tasa nominal %
2009-02-03,SUDAMERIS,1,012,,"       8,500",,Tasa nominal %
2009-02-04,SUDAMERIS,1,012,,"       8,519",,Tasa nominal %
2009-02-05,SUDAMERIS,1,012,,"       8,520",,Tasa nominal %
2009-02-06,SUDAMERIS,1,012,,"       8,535",,Tasa nominal %
2009-02-09,SUDAMERIS,1,012,,"       8,550",,Tasa nominal %
2009-02-10,SUDAMERIS,1,012,,"       8,595",,Tasa nominal %
2009-02-11,SUDAMERIS,1,012,,"       8,640",,Tasa nominal %
2009-02-12,SUDAMERIS,1,012,,"       8,660",,Tasa nominal %
2009-02-13,SUDAMERIS,1,012,,"       8,680",,Tasa nominal %
2009-02-16,SUDAMERIS,1,012,,"       8,680",,Tasa nominal %
2009-02-17,SUDAMERIS,1,012,,"       8,670",,Tasa nominal %
2009-02-18,SUDAMERIS,1,012,,"       8,640",,Tasa nominal %
2009-02-19,SUDAMERIS,1,012,,"       8,613",,Tasa nominal %
2009-02-20,SUDAMERIS,1,012,,"       8,590",,Tasa nominal %
2009-02-23,SUDAMERIS,1,012,,"       8,550",,Tasa nominal %
2009-02-24,SUDAMERIS,1,012,,"       8,550",,Tasa nominal %
2009-02-25,SUDAMERIS,1,012,,"       8,550",,Tasa nominal %
2009-02-26,SUDAMERIS,1,012,,"       8,550",,Tasa nominal %
2009-02-27,SUDAMERIS,1,012,,"       8,540",,Tasa nominal %
2009-03-02,SUDAMERIS,1,012,,"       7,900",,Tasa nominal %
2009-03-03,SUDAMERIS,1,012,,"       7,620",,Tasa nominal %
2009-03-04,SUDAMERIS,1,012,,"       7,590",,Tasa nominal %
2009-03-05,SUDAMERIS,1,012,,"       7,600",,Tasa nominal %
2009-03-06,SUDAMERIS,1,012,,"       7,590",,Tasa nominal %
2009-03-09,SUDAMERIS,1,012,,"       7,590",,Tasa nominal %
2009-03-10,SUDAMERIS,1,012,,"       7,650",,Tasa nominal %
2009-03-11,SUDAMERIS,1,012,,"       7,650",,Tasa nominal %
2009-03-12,SUDAMERIS,1,012,,"       7,655",,Tasa nominal %
2009-03-13,SUDAMERIS,1,012,,"       7,650",,Tasa nominal %
2009-03-16,SUDAMERIS,1,012,,"       7,670",,Tasa nominal %
2009-03-17,SUDAMERIS,1,012,,"       7,670",,Tasa nominal %
2009-03-18,SUDAMERIS,1,012,,"       7,640",,Tasa nominal %
2009-03-19,SUDAMERIS,1,012,,"       7,650",,Tasa nominal %
2009-03-20,SUDAMERIS,1,012,,"       7,655",,Tasa nominal %
2009-03-24,SUDAMERIS,1,012,,"       6,820",,Tasa nominal %
2009-03-25,SUDAMERIS,1,012,,"       6,720",,Tasa nominal %
2009-03-26,SUDAMERIS,1,012,,"       6,730",,Tasa nominal %
2009-03-27,SUDAMERIS,1,012,,"       6,735",,Tasa nominal %
2009-03-30,SUDAMERIS,1,012,,"       6,730",,Tasa nominal %
2009-03-31,SUDAMERIS,1,012,,"       6,760",,Tasa nominal %
2009-04-01,SUDAMERIS,1,012,,"       6,740",,Tasa nominal %
2009-04-02,SUDAMERIS,1,012,,"       6,760",,Tasa nominal %
2009-04-03,SUDAMERIS,1,012,,"       6,760",,Tasa nominal %
2009-04-06,SUDAMERIS,1,012,,"       6,770",,Tasa nominal %
2009-04-07,SUDAMERIS,1,012,,"       6,752",,Tasa nominal %
2009-04-08,SUDAMERIS,1,012,,"       6,750",,Tasa nominal %
2009-04-13,SUDAMERIS,1,012,,"       6,770",,Tasa nominal %
2009-04-14,SUDAMERIS,1,012,,"       6,756",,Tasa nominal %
2009-04-15,SUDAMERIS,1,012,,"       6,776",,Tasa nominal %
2009-04-16,SUDAMERIS,1,012,,"       6,769",,Tasa nominal %
2009-04-17,SUDAMERIS,1,012,,"       6,769",,Tasa nominal %
2009-04-20,SUDAMERIS,1,012,,"       6,776",,Tasa nominal %
2009-04-21,SUDAMERIS,1,012,,"       6,787",,Tasa nominal %
2009-04-22,SUDAMERIS,1,012,,"       6,774",,Tasa nominal %
2009-04-23,SUDAMERIS,1,012,,"       6,774",,Tasa nominal %
2009-04-24,SUDAMERIS,1,012,,"       6,768",,Tasa nominal %
2009-04-27,SUDAMERIS,1,012,,"       6,764",,Tasa nominal %
2009-04-28,SUDAMERIS,1,012,,"       6,762",,Tasa nominal %
2009-04-29,SUDAMERIS,1,012,,"       6,758",,Tasa nominal %
2009-04-30,SUDAMERIS,1,012,,"       6,766",,Tasa nominal %
2009-05-04,SUDAMERIS,1,012,,"       6,050",,Tasa nominal %
