Clasificación de la Entidad,Código de Clasificación de la Entidad,Cuenta,Clase de Cuenta,Código de Cuenta,Tipo de Cuenta,Año semana,Tasa,Formato Id,Monto,Orden,Total
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200414,"22,3513329232251",500,"34992,41648",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200415,"20,2370391977984",500,"93122,60392",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200416,"20,6706523378499",500,"89097,73826",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200417,"20,2143618844772",500,"130599,91352",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200418,"20,7604879268265",500,"57783,40738",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200419,"20,7416279695019",500,"90426,354",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200420,"20,2475290878165",500,"91410,30417",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200421,"19,0955861785488",500,"108117,39053",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200422,"20,4885103635256",500,"105981,60668",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200423,"20,159106884259",500,"79114,45534",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200424,"20,4196269224542",500,"75097,14207",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200425,"20,3022439932745",500,"78503,92135",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200426,"19,8535731315437",500,"160378,58229",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200427,"20,649064125806",500,"54208,27647",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200428,"20,3983519221939",500,"85450,13859",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200429,"19,7948930721763",500,"83001,77999",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200430,"19,6946598538126",500,"150365,77547",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200431,"19,8242047564851",500,"99494,63636",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200432,"20,4356089349176",500,"82239,20067",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200433,"19,4150539765201",500,"93234,45609",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200434,"19,9406318934017",500,"107241,86533",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200435,"19,8625544635504",500,"133364,40017",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200436,"20,6719801209451",500,"64231,29366",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200437,"19,8559840848706",500,"90825,31804",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200438,"20,1397396656882",500,"92364,56894",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200439,"19,8603045778",500,"166114,25101",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200440,"20,1143167199701",500,"73807,66473",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200441,"20,4649149019346",500,"90959,12351",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200442,"20,1128638868412",500,"74114,63598",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200443,"20,2514924666735",500,"173514,68089",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200444,"20,43270024265",500,"95180,91723",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200445,"20,1980164970401",500,"92624,63878",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200446,"20,3000667666445",500,"84109,44223",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200447,"20,7677755663775",500,"106476,19437",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200448,"20,4072182262429",500,"160566,34239",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200449,"20,5333855260148",500,"75322,43867",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200450,"20,3707144732087",500,"116402,38744",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200451,"19,113868888314",500,"159816,61309",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200452,"19,665295708472",500,"157139,88697",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200501,"20,0294183142957",500,"57625,17332",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200502,"19,8877504340221",500,"52852,33498",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200503,"19,8573383860565",500,"57676,46938",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200504,"19,5630624288805",500,"100854,11562",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200505,"20,5242435272862",500,"125836,53001",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200506,"20,1709112749299",500,"80515,87191",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200507,"20,041207139083",500,"84137,90121",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200508,"19,8060271872289",500,"107782,38143",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200509,"20,4210266889672",500,"134356,46976",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200510,"19,5592014909461",500,"96972,69554",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200511,"19,2703765589967",500,"118081,07786",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200512,"21,0783370776798",500,"34982,83657",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200513,"20,9756851608887",500,"160752,53355",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200514,"21,0737125732429",500,"78799,65813",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200515,"20,3402464018307",500,"105455,5627",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200516,"21,1965399514088",500,"113813,46419",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200517,"20,2385395073913",500,"146366,34211",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200518,"20,9212011478095",500,"98341,6326",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200519,"20,2650405676259",500,"90369,93953",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200520,"20,9319797275033",500,"101086,929079",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200521,"20,1081978735927",500,"129612,23892",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200522,"21,1587296657794",500,"126951,80713",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200523,"19,6652735800641",500,"71374,99607",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200524,"20,8041774700658",500,"96179,87416",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200525,"19,8077807468738",500,"117510,08135",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200526,"18,8480678426649",500,"207444,80741",999920,"12,8621447900894"
Compañías de financiamiento comercial,1204,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200527,"19,9771311375048",500,"62500,75704",999920,"12,8621447900894"
